idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
1048,88,35,NULL,NULL,NULL,NULL,NULL,NULL,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,2023-01-13,,2023
1049,89,35,NULL,NULL,NULL,NULL,NULL,NULL,eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2023-07-21,,2023
1050,90,35,NULL,NULL,NULL,NULL,NULL,NULL,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis,2023-12-03,,2023
1051,91,36,NULL,NULL,NULL,NULL,NULL,NULL,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,2023-02-20,,2023
1052,92,36,NULL,NULL,NULL,NULL,NULL,NULL,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2023-06-28,,2023
1053,93,36,NULL,NULL,NULL,NULL,NULL,NULL,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,2023-02-14,,2023
1054,94,36,NULL,NULL,NULL,NULL,NULL,NULL,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,2023-07-23,,2023
1055,95,36,NULL,NULL,NULL,NULL,NULL,NULL,pede ac diam cras pellentesque volutpat dui maecenas tristique est,2023-05-13,,2023
1056,96,36,NULL,NULL,NULL,NULL,NULL,NULL,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,2023-01-29,,2023
1057,97,36,NULL,NULL,NULL,NULL,NULL,NULL,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,2023-03-07,,2023
1058,98,36,NULL,NULL,NULL,NULL,NULL,NULL,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna,2023-11-02,,2023
1059,99,36,NULL,NULL,NULL,NULL,NULL,NULL,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,2023-08-03,,2023
1060,100,36,NULL,NULL,NULL,NULL,NULL,NULL,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,2023-04-28,,2023
1061,101,36,NULL,NULL,NULL,NULL,NULL,NULL,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,2023-02-15,,2023
1062,102,36,NULL,NULL,NULL,NULL,NULL,NULL,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,2023-11-08,,2023
1063,103,36,NULL,NULL,NULL,NULL,NULL,NULL,pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-04-06,,2023
1064,104,36,NULL,NULL,NULL,NULL,NULL,NULL,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque,2023-09-11,,2023
1065,105,36,NULL,NULL,NULL,NULL,NULL,NULL,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in,2023-05-05,,2023
1066,106,36,NULL,NULL,NULL,NULL,NULL,NULL,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,2023-03-06,,2023
1067,107,36,NULL,NULL,NULL,NULL,NULL,NULL,felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,2023-04-13,,2023
1068,108,36,NULL,NULL,NULL,NULL,NULL,NULL,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa,2023-12-17,,2023
1069,109,36,NULL,NULL,NULL,NULL,NULL,NULL,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie,2023-06-23,,2023
1070,110,36,NULL,NULL,NULL,NULL,NULL,NULL,nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,2023-03-16,,2023
1071,111,36,NULL,NULL,NULL,NULL,NULL,NULL,vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,2023-12-29,,2023
1072,112,36,NULL,NULL,NULL,NULL,NULL,NULL,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,2023-08-03,,2023
1073,113,36,NULL,NULL,NULL,NULL,NULL,NULL,maecenas tristique est et tempus semper est quam pharetra magna ac,2023-08-21,,2023
1074,114,36,NULL,NULL,NULL,NULL,NULL,NULL,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2023-06-17,,2023
1075,115,36,NULL,NULL,NULL,NULL,NULL,NULL,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,2023-04-10,,2023
1076,116,36,NULL,NULL,NULL,NULL,NULL,NULL,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,2023-10-26,,2023
1077,117,36,NULL,NULL,NULL,NULL,NULL,NULL,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat,2023-10-14,,2023
1078,118,36,NULL,NULL,NULL,NULL,NULL,NULL,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,2023-03-21,,2023
1079,119,36,NULL,NULL,NULL,NULL,NULL,NULL,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium,2023-10-15,,2023
1080,120,36,NULL,NULL,NULL,NULL,NULL,NULL,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,2023-07-19,,2023
1081,121,37,NULL,NULL,NULL,NULL,NULL,NULL,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2023-03-04,,2023
1082,122,37,NULL,NULL,NULL,NULL,NULL,NULL,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,2023-03-16,,2023
1083,123,37,NULL,NULL,NULL,NULL,NULL,NULL,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,2023-05-07,,2023
1084,124,37,NULL,NULL,NULL,NULL,NULL,NULL,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,2023-08-02,,2023
1085,125,37,NULL,NULL,NULL,NULL,NULL,NULL,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,2023-09-28,,2023
1086,126,37,NULL,NULL,NULL,NULL,NULL,NULL,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,2023-08-16,,2023
1087,127,37,NULL,NULL,NULL,NULL,NULL,NULL,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,2023-03-11,,2023
1088,128,37,NULL,NULL,NULL,NULL,NULL,NULL,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt,2023-11-16,,2023
1089,129,37,NULL,NULL,NULL,NULL,NULL,NULL,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,2023-07-26,,2023
1090,130,37,NULL,NULL,NULL,NULL,NULL,NULL,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam,2023-08-16,,2023
1091,131,37,NULL,NULL,NULL,NULL,NULL,NULL,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,2023-07-11,,2023
1092,132,37,NULL,NULL,NULL,NULL,NULL,NULL,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,2023-12-12,,2023
1093,133,37,NULL,NULL,NULL,NULL,NULL,NULL,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,2023-03-11,,2023
1094,134,37,NULL,NULL,NULL,NULL,NULL,NULL,justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,2023-11-07,,2023
1095,135,37,NULL,NULL,NULL,NULL,NULL,NULL,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci,2023-01-11,,2023
1096,136,37,NULL,NULL,NULL,NULL,NULL,NULL,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,2023-09-18,,2023
1097,137,37,NULL,NULL,NULL,NULL,NULL,NULL,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus,2023-02-09,,2023
1098,138,37,NULL,NULL,NULL,NULL,NULL,NULL,sapien placerat ante nulla justo aliquam quis turpis eget elit,2023-05-21,,2023
1099,139,37,NULL,NULL,NULL,NULL,NULL,NULL,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,2023-01-12,,2023
1100,140,37,NULL,NULL,NULL,NULL,NULL,NULL,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,2023-07-02,,2023
1101,141,37,NULL,NULL,NULL,NULL,NULL,NULL,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper,2023-06-11,,2023
1102,142,37,NULL,NULL,NULL,NULL,NULL,NULL,enim leo rhoncus sed vestibulum sit amet cursus id turpis integer,2023-07-30,,2023
1103,143,37,NULL,NULL,NULL,NULL,NULL,NULL,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id,2023-07-31,,2023
1104,144,37,NULL,NULL,NULL,NULL,NULL,NULL,orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis,2023-11-04,,2023
1105,145,37,NULL,NULL,NULL,NULL,NULL,NULL,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,2023-03-12,,2023
1106,146,37,NULL,NULL,NULL,NULL,NULL,NULL,augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,2023-12-30,,2023
1107,147,37,NULL,NULL,NULL,NULL,NULL,NULL,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,2023-11-11,,2023
1108,148,37,NULL,NULL,NULL,NULL,NULL,NULL,ut blandit non interdum in ante vestibulum ante ipsum primis in,2023-02-26,,2023
1109,149,37,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien,2023-05-02,,2023
1110,150,37,NULL,NULL,NULL,NULL,NULL,NULL,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis,2023-08-20,,2023
1111,151,38,NULL,NULL,NULL,NULL,NULL,NULL,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,2023-10-13,,2023
1112,152,38,NULL,NULL,NULL,NULL,NULL,NULL,arcu libero rutrum ac lobortis vel dapibus at diam nam,2023-08-07,,2023
1113,153,38,NULL,NULL,NULL,NULL,NULL,NULL,sit amet lobortis sapien sapien non mi integer ac neque,2023-08-02,,2023
1114,154,38,NULL,NULL,NULL,NULL,NULL,NULL,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,2023-02-22,,2023
1115,155,38,NULL,NULL,NULL,NULL,NULL,NULL,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,2023-03-31,,2023
1116,156,38,NULL,NULL,NULL,NULL,NULL,NULL,donec odio justo sollicitudin ut suscipit a feugiat et eros,2023-11-13,,2023
1117,157,38,NULL,NULL,NULL,NULL,NULL,NULL,pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,2023-01-30,,2023
1118,158,38,NULL,NULL,NULL,NULL,NULL,NULL,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,2023-11-29,,2023
1119,159,38,NULL,NULL,NULL,NULL,NULL,NULL,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,2023-05-14,,2023
1120,160,38,NULL,NULL,NULL,NULL,NULL,NULL,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id,2023-09-03,,2023
1121,161,38,NULL,NULL,NULL,NULL,NULL,NULL,vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in,2023-05-28,,2023
1122,162,38,NULL,NULL,NULL,NULL,NULL,NULL,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris,2023-09-26,,2023
1123,163,38,NULL,NULL,NULL,NULL,NULL,NULL,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2023-05-05,,2023
1124,164,38,NULL,NULL,NULL,NULL,NULL,NULL,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,2023-06-20,,2023
1125,165,38,NULL,NULL,NULL,NULL,NULL,NULL,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,2023-01-14,,2023
1126,166,38,NULL,NULL,NULL,NULL,NULL,NULL,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus,2023-08-10,,2023
1127,167,38,NULL,NULL,NULL,NULL,NULL,NULL,velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-03-26,,2023
1128,168,38,NULL,NULL,NULL,NULL,NULL,NULL,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes,2023-04-08,,2023
1129,169,38,NULL,NULL,NULL,NULL,NULL,NULL,donec dapibus duis at velit eu est congue elementum in hac habitasse platea,2023-04-20,,2023
1130,170,38,NULL,NULL,NULL,NULL,NULL,NULL,sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique,2023-10-18,,2023
1131,171,38,NULL,NULL,NULL,NULL,NULL,NULL,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,2023-08-15,,2023
1132,172,38,NULL,NULL,NULL,NULL,NULL,NULL,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,2023-12-05,,2023
1133,173,38,NULL,NULL,NULL,NULL,NULL,NULL,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at,2023-06-14,,2023
1134,174,38,NULL,NULL,NULL,NULL,NULL,NULL,penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,2023-01-23,,2023
1135,175,38,NULL,NULL,NULL,NULL,NULL,NULL,turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in,2023-09-03,,2023
1136,176,38,NULL,NULL,NULL,NULL,NULL,NULL,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2023-03-04,,2023
1137,177,38,NULL,NULL,NULL,NULL,NULL,NULL,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede,2023-12-12,,2023
1138,178,38,NULL,NULL,NULL,NULL,NULL,NULL,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,2023-07-23,,2023
1139,179,38,NULL,NULL,NULL,NULL,NULL,NULL,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit,2023-07-12,,2023
1140,180,38,NULL,NULL,NULL,NULL,NULL,NULL,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,2023-12-05,,2023
1141,181,39,NULL,NULL,NULL,NULL,NULL,NULL,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,2023-07-31,,2023
1142,182,39,NULL,NULL,NULL,NULL,NULL,NULL,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum,2023-01-09,,2023
1143,183,39,NULL,NULL,NULL,NULL,NULL,NULL,faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est,2023-03-14,,2023
1144,184,39,NULL,NULL,NULL,NULL,NULL,NULL,nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,2023-03-23,,2023
1145,185,39,NULL,NULL,NULL,NULL,NULL,NULL,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,2023-09-03,,2023
1146,186,39,NULL,NULL,NULL,NULL,NULL,NULL,magna ac consequat metus sapien ut nunc vestibulum ante ipsum,2023-03-11,,2023
1147,187,39,NULL,NULL,NULL,NULL,NULL,NULL,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,2023-08-21,,2023
1148,188,39,NULL,NULL,NULL,NULL,NULL,NULL,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,2023-05-31,,2023
1149,189,39,NULL,NULL,NULL,NULL,NULL,NULL,nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat,2023-02-16,,2023
1150,190,39,NULL,NULL,NULL,NULL,NULL,NULL,in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,2023-04-09,,2023
1151,191,39,NULL,NULL,NULL,NULL,NULL,NULL,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,2023-05-30,,2023
1152,192,39,NULL,NULL,NULL,NULL,NULL,NULL,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,2023-09-18,,2023
1153,193,39,NULL,NULL,NULL,NULL,NULL,NULL,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,2023-11-21,,2023
1154,194,39,NULL,NULL,NULL,NULL,NULL,NULL,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,2023-11-03,,2023
1155,195,39,NULL,NULL,NULL,NULL,NULL,NULL,neque aenean auctor gravida sem praesent id massa id nisl venenatis,2023-10-04,,2023
1156,196,39,NULL,NULL,NULL,NULL,NULL,NULL,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,2023-07-14,,2023
1157,197,39,NULL,NULL,NULL,NULL,NULL,NULL,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,2023-04-12,,2023
1158,198,39,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,2023-11-26,,2023
1159,199,39,NULL,NULL,NULL,NULL,NULL,NULL,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,2023-02-04,,2023
1160,200,39,NULL,NULL,NULL,NULL,NULL,NULL,hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam,2023-08-15,,2023
1161,201,39,NULL,NULL,NULL,NULL,NULL,NULL,accumsan tortor quis turpis sed ante vivamus tortor duis mattis,2023-06-06,,2023
1162,202,39,NULL,NULL,NULL,NULL,NULL,NULL,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,2023-11-05,,2023
1163,203,39,NULL,NULL,NULL,NULL,NULL,NULL,volutpat quam pede lobortis ligula sit amet eleifend pede libero,2023-04-03,,2023
1164,204,39,NULL,NULL,NULL,NULL,NULL,NULL,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,2023-11-10,,2023
1165,205,39,NULL,NULL,NULL,NULL,NULL,NULL,vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,2023-07-03,,2023
1166,206,39,NULL,NULL,NULL,NULL,NULL,NULL,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu,2023-10-11,,2023
1167,207,39,NULL,NULL,NULL,NULL,NULL,NULL,consequat in consequat ut nulla sed accumsan felis ut at,2023-01-31,,2023
1168,208,39,NULL,NULL,NULL,NULL,NULL,NULL,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,2023-05-07,,2023
1169,209,39,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,2023-10-25,,2023
1170,210,39,NULL,NULL,NULL,NULL,NULL,NULL,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,2023-11-19,,2023
1171,211,40,NULL,NULL,NULL,NULL,NULL,NULL,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,2023-07-14,,2023
1172,212,40,NULL,NULL,NULL,NULL,NULL,NULL,non pretium quis lectus suspendisse potenti in eleifend quam a odio in,2023-03-10,,2023
1173,213,40,NULL,NULL,NULL,NULL,NULL,NULL,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis,2023-05-19,,2023
1174,214,40,NULL,NULL,NULL,NULL,NULL,NULL,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,2023-02-27,,2023
1175,215,40,NULL,NULL,NULL,NULL,NULL,NULL,tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum,2023-08-17,,2023
1176,216,40,NULL,NULL,NULL,NULL,NULL,NULL,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum,2023-02-18,,2023
1177,217,40,NULL,NULL,NULL,NULL,NULL,NULL,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,2023-09-06,,2023
1178,218,40,NULL,NULL,NULL,NULL,NULL,NULL,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,2023-08-05,,2023
1179,219,40,NULL,NULL,NULL,NULL,NULL,NULL,odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,2023-05-05,,2023
1180,220,40,NULL,NULL,NULL,NULL,NULL,NULL,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu,2023-06-05,,2023
1181,221,40,NULL,NULL,NULL,NULL,NULL,NULL,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend,2023-04-24,,2023
1182,222,40,NULL,NULL,NULL,NULL,NULL,NULL,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,2023-12-15,,2023
1183,223,40,NULL,NULL,NULL,NULL,NULL,NULL,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,2023-07-23,,2023
1184,224,40,NULL,NULL,NULL,NULL,NULL,NULL,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,2023-09-23,,2023
1185,225,40,NULL,NULL,NULL,NULL,NULL,NULL,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,2023-02-14,,2023
1186,226,40,NULL,NULL,NULL,NULL,NULL,NULL,maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante,2023-08-04,,2023
1187,227,40,NULL,NULL,NULL,NULL,NULL,NULL,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,2023-09-17,,2023
1188,228,40,NULL,NULL,NULL,NULL,NULL,NULL,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan,2023-08-04,,2023
1189,229,40,NULL,NULL,NULL,NULL,NULL,NULL,ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,2023-01-24,,2023
1190,230,40,NULL,NULL,NULL,NULL,NULL,NULL,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum,2023-08-03,,2023
1191,231,40,NULL,NULL,NULL,NULL,NULL,NULL,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2023-12-10,,2023
1192,232,40,NULL,NULL,NULL,NULL,NULL,NULL,duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,2023-09-27,,2023
1193,233,40,NULL,NULL,NULL,NULL,NULL,NULL,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,2023-10-03,,2023
1194,234,40,NULL,NULL,NULL,NULL,NULL,NULL,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit,2023-12-22,,2023
1195,235,40,NULL,NULL,NULL,NULL,NULL,NULL,est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-09-15,,2023
1196,236,40,NULL,NULL,NULL,NULL,NULL,NULL,integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,2023-07-19,,2023
1197,237,40,NULL,NULL,NULL,NULL,NULL,NULL,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius,2023-03-16,,2023
1198,238,40,NULL,NULL,NULL,NULL,NULL,NULL,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,2023-01-08,,2023
1199,239,40,NULL,NULL,NULL,NULL,NULL,NULL,nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,2023-09-29,,2023
1200,240,40,NULL,NULL,NULL,NULL,NULL,NULL,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,2023-10-17,,2023
1201,241,41,NULL,NULL,NULL,NULL,NULL,NULL,mi in porttitor pede justo eu massa donec dapibus duis at velit eu,2023-12-16,,2023
1202,242,41,NULL,NULL,NULL,NULL,NULL,NULL,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero,2023-06-10,,2023
1203,243,41,NULL,NULL,NULL,NULL,NULL,NULL,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus,2023-09-07,,2023
1204,244,41,NULL,NULL,NULL,NULL,NULL,NULL,in imperdiet et commodo vulputate justo in blandit ultrices enim,2023-03-17,,2023
1205,245,41,NULL,NULL,NULL,NULL,NULL,NULL,mattis nibh ligula nec sem duis aliquam convallis nunc proin,2023-05-20,,2023
1206,246,41,NULL,NULL,NULL,NULL,NULL,NULL,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,2023-09-04,,2023
1207,247,41,NULL,NULL,NULL,NULL,NULL,NULL,enim blandit mi in porttitor pede justo eu massa donec dapibus duis,2023-05-19,,2023
1208,248,41,NULL,NULL,NULL,NULL,NULL,NULL,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,2023-12-10,,2023
1209,249,41,NULL,NULL,NULL,NULL,NULL,NULL,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin,2023-05-21,,2023
1210,250,41,NULL,NULL,NULL,NULL,NULL,NULL,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,2023-11-05,,2023
1211,251,41,NULL,NULL,NULL,NULL,NULL,NULL,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla,2023-08-31,,2023
1212,252,41,NULL,NULL,NULL,NULL,NULL,NULL,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac,2023-02-10,,2023
1213,253,41,NULL,NULL,NULL,NULL,NULL,NULL,nisi at nibh in hac habitasse platea dictumst aliquam augue quam,2023-03-15,,2023
1214,254,41,NULL,NULL,NULL,NULL,NULL,NULL,amet diam in magna bibendum imperdiet nullam orci pede venenatis,2023-09-26,,2023
